gene_id	gene_name	length	Caco2_polyA-S2-24h-A	Caco2_polyA-S2-24h-B	RPKM_1	RPKM_2	Expr
ENSG00000261758.1	AC117382.2	3151	5	0	0.160313929	0	0.080156965
ENSG00000261759.1	AC099518.5	1137	0	0	0	0	0
ENSG00000261760.8	AC140479.4	1946	7.83	10.17	0.40650752	0.682983795	0.544745658
ENSG00000261761.4	LINC02616	3589	1	1	0.028149857	0.036413198	0.032281528
ENSG00000261762.1	AC027228.2	2154	0	0	0	0	0
ENSG00000261763.1	AC110716.2	3945	0	0	0	0	0
ENSG00000261764.1	KRT18P18	1279	5	4	0.394956366	0.408716085	0.401836225
ENSG00000261765.1	AC009127.1	426	0	1	0	0.30677692	0.15338846
ENSG00000261766.1	AC133550.2	544	1	2	0.185716615	0.480466794	0.333091704
ENSG00000261770.1	AC006504.1	3666	6	5	0.165351618	0.17824191	0.171796764
ENSG00000261771.5	DNAAF4-CCPG1	4589	86	60.5	1.893346284	1.722937801	1.808142043
ENSG00000261773.1	AC244090.3	792	0	0	0	0	0
ENSG00000261774.1	AC009075.2	301	0	0	0	0	0
ENSG00000261775.1	AC012435.2	361	2.5	0	0.69965262	0	0.34982631
ENSG00000261776.1	AC079414.2	1104	0	0	0	0	0
ENSG00000261777.5	AC012184.3	1508	19	8	1.272922367	0.693299565	0.983110966
ENSG00000261779.1	AC113208.3	206	0	0	0	0	0
ENSG00000261780.2	LINC02582	2275	0	0	0	0	0
ENSG00000261782.1	AC116553.1	463	0	0	0	0	0
ENSG00000261783.1	AC009054.2	374	5	3	1.350666288	1.048291188	1.199478738
ENSG00000261786.1	AC006058.1	5067	7	7	0.139571515	0.180542486	0.160057001
ENSG00000261787.2	TCF24	2590	4	8	0.156030638	0.403666311	0.279848475
ENSG00000261789.1	AC023830.2	1662	0	0	0	0	0
ENSG00000261790.1	AC005606.2	734	0	1	0	0.17804764	0.08902382
ENSG00000261793.1	AL929554.1	460	1	0.83	0.219630083	0.235804747	0.227717415
ENSG00000261794.1	GOLGA8H	1899	0	0	0	0	0
ENSG00000261795.1	AC093627.7	3208	2	1	0.062986184	0.040737833	0.051862008
ENSG00000261796.1	ISY1-RAB43	4868	153	101	3.175342085	2.71145928	2.943400682
ENSG00000261797.1	AC073878.2	385	0	0	0	0	0
ENSG00000261798.1	AL033527.3	1196	6	3.5	0.506838654	0.382445141	0.444641897
ENSG00000261799.1	AC007406.5	3170	24	27	0.764894675	1.113106668	0.939000672
ENSG00000261800.1	AC023824.5	703	0	0	0	0	0
ENSG00000261801.5	LOXL1-AS1	4221	0	0	0	0	0
ENSG00000261803.1	LINC02140	2051	0	0	0	0	0
ENSG00000261804.1	AC007342.4	1106	5	3	0.456735255	0.354485447	0.405610351
ENSG00000261807.2	LINC02141	6586	0	0	0	0	0
ENSG00000261810.1	AC133565.1	488	0	0	0	0	0
ENSG00000261812.6	TUBB8P7	2466	1.33	3	0.054488923	0.158986579	0.106737751
ENSG00000261813.2	AC015720.2	334	0	0	0	0	0
ENSG00000261816.1	AC134312.6	444	0	0	0	0	0
ENSG00000261817.1	AL390718.1	506	0	0	0	0	0
ENSG00000261819.1	AC138932.3	1902	4	2	0.212470743	0.137420576	0.17494566
ENSG00000261821.2	AC090826.1	4946	1	0	0.020426575	0	0.010213287
ENSG00000261822.1	AC018362.2	710	0	0	0	0	0
ENSG00000261823.1	AC084782.2	839	0	2	0	0.311530317	0.155765159
ENSG00000261824.6	LINC00662	7958	109	93	1.383796479	1.527254088	1.455525283
ENSG00000261829.1	AC009407.1	598	2	1	0.337892436	0.21854008	0.278216258
ENSG00000261831.2	AL353708.2	447	0	0	0	0	0
ENSG00000261832.6	AC138894.1	4192	124	101.5	2.988478043	3.164295624	3.076386834
ENSG00000261834.2	IGHV3OR16-15	414	0	0	0	0	0
ENSG00000261835.1	AC007610.3	934	0	0	0	0	0
ENSG00000261837.1	AC046158.2	707	0	0	0	0	0
ENSG00000261838.5	AC092718.6	496	1	0	0.20368919	0	0.101844595
ENSG00000261839.1	AL358933.1	2830	1	3	0.03569959	0.138537422	0.087118506
ENSG00000261840.2	AC093249.6	1148	18	6	1.584091542	0.683032934	1.133562238
ENSG00000261845.2	AC124283.1	1190	1	1	0.084899024	0.109820982	0.097360003
ENSG00000261848.5	AC090282.1	792	0	0	0	0	0
ENSG00000261856.1	LINC02186	885	0	0	0	0	0
ENSG00000261857.7	MIA	1160	0	0.5	0	0.05633059	0.028165295
ENSG00000261863.1	LINC01996	1273	32	10	2.539634586	1.026606191	1.783120388
ENSG00000261864.1	AC130462.1	549	24	17	4.416604956	4.046773146	4.231689051
ENSG00000261868.1	MFSD1P1	1327	0	0	0	0	0
ENSG00000261872.1	AC002558.2	673	0	0	0	0	0
ENSG00000261873.2	SMIM36	3506	1	0	0.028816269	0	0.014408134
ENSG00000261879.6	AC087500.1	2324	10	6	0.434723917	0.337401811	0.386062864
ENSG00000261882.1	AC006600.1	153	0	0	0	0	0
ENSG00000261884.2	AC040162.1	5685	144.5	94.33	2.567952796	2.16846116	2.368206978
ENSG00000261886.1	AC005670.1	395	1	0	0.255771743	0	0.127885871
ENSG00000261888.1	AC144831.1	2656	3	0	0.114115028	0	0.057057514
ENSG00000261889.1	AC108134.2	748	1	4	0.135066629	0.698860792	0.41696371
ENSG00000261898.2	AC091153.4	480	0	0	0	0	0
ENSG00000261904.1	MTND5P33	1450	0	0	0	0	0
ENSG00000261915.6	AC026954.2	2571	265	223	10.41342169	11.33535351	10.8743876
ENSG00000261916.1	AC027796.1	512	0	1	0	0.255247984	0.127623992
ENSG00000261924.1	AC127496.1	4207	0	0	0	0	0
ENSG00000261934.2	PCDHGA9	4749	2.18	0.14	0.046377142	0.003852638	0.02511489
ENSG00000261938.1	AC006111.1	329	0	0	0	0	0
ENSG00000261939.1	LARP7P2	125	0	0	0	0	0
ENSG00000261949.5	GFY	1876	3	1	0.161561575	0.069662563	0.115612069
ENSG00000261959.1	AC015909.3	1794	0	0	0	0	0
ENSG00000261963.3	CCDC92B	885	0	0	0	0	0
ENSG00000261965.1	ISCA1P3	373	0	0	0	0	0
ENSG00000261970.1	AL391840.1	367	2	3	0.550571326	1.068285842	0.809428584
ENSG00000261971.7	MMP25-AS1	7244	11	5	0.153413614	0.090203595	0.121808605
ENSG00000261976.2	AC091062.1	457	0	0	0	0	0
ENSG00000261996.1	AC004706.1	879	3	4	0.344811735	0.594707477	0.469759606
ENSG00000261997.1	AC007336.1	3828	1	2.5	0.02639233	0.085349378	0.055870854
ENSG00000262001.1	DLGAP1-AS2	3171	187	141	5.957924873	5.811057236	5.884491055
ENSG00000262003.1	AC087392.1	820	1	0	0.12320712	0	0.06160356
ENSG00000262008.1	AC010547.5	193	0	0	0	0	0
ENSG00000262011.1	AC003009.1	686	0	0	0	0	0
ENSG00000262020.1	AC007014.1	610	0	0	0	0	0
ENSG00000262031.1	LINC01974	494	0	0	0	0	0
ENSG00000262038.1	AC007599.2	493	0	1	0	0.265085128	0.132542564
ENSG00000262039.1	AC091180.5	382	1	2	0.264476017	0.684224964	0.47435049
ENSG00000262049.1	AC139530.2	1977	48	37	2.452924755	2.445836023	2.449380389
ENSG00000262050.1	AC005696.1	443	1	1	0.228058326	0.295004443	0.261531384
ENSG00000262067.1	AC120057.1	271	0	0	0	0	0
ENSG00000262074.6	SNORD3B-2	791	1	1	0.127724195	0.165217406	0.146470801
ENSG00000262075.3	AC174065.1	5021	0	0	0	0	0
ENSG00000262079.1	AC007638.1	1763	0	0	0	0	0
ENSG00000262081.2	IL9RP4	1248	1	0	0.080953396	0	0.040476698
ENSG00000262085.2	OR1P1	994	0	0	0	0	0
ENSG00000262089.1	AC040977.1	343	1	1	0.294547634	0.381011569	0.337779601
ENSG00000262096.2	PCDHB19P	3112	0	0	0	0	0
ENSG00000262097.1	LINC02185	1101	0	0	0	0	0
ENSG00000262098.1	AC127496.2	368	0	0	0	0	0
ENSG00000262099.1	AC004148.1	398	0	0	0	0	0
ENSG00000262107.1	MTND6P33	183	0	0	0	0	0
ENSG00000262112.1	AC015912.1	538	0	0	0	0	0
ENSG00000262115.1	AC027601.2	805	0	0	0	0	0
ENSG00000262117.5	BCAR4	1328	0	0	0	0	0
ENSG00000262118.1	MTCO1P28	1528	0	0	0	0	0
ENSG00000262119.1	AL079343.1	1771	0	0	0	0	0
ENSG00000262133.1	AC087392.2	585	0	0	0	0	0
ENSG00000262135.1	GARSP1	719	0	0	0	0	0
ENSG00000262136.1	AC092115.3	592	4	6	0.682634043	1.324530082	1.003582062
ENSG00000262140.1	AC010653.1	881	0	0	0	0	0
ENSG00000262141.1	AC040162.2	157	0	0	0	0	0
ENSG00000262147.1	AC124283.2	318	0	0	0	0	0
ENSG00000262151.1	AC133065.1	742	0	0	0	0	0
ENSG00000262152.6	LINC00514	4284	1	0	0.023583062	0	0.011791531
ENSG00000262154.1	EIF1P4	335	0	0	0	0	0
ENSG00000262155.1	LINC02175	1875	2	1	0.107765161	0.069699716	0.088732439
ENSG00000262160.1	AC020978.5	3177	53.5	39.5	1.701320854	1.624845841	1.663083348
ENSG00000262165.2	AC233723.1	651	0	2	0	0.401496062	0.200748031
ENSG00000262172.1	AC116025.2	443	13.5	3.5	3.078787399	1.032515549	2.055651474
ENSG00000262179.2	MYMX	843	0	0	0	0	0
ENSG00000262180.1	OCLM	884	7	5	0.800010032	0.739179684	0.769594858
ENSG00000262185.2	AC005736.1	2310	1	0	0.043735861	0	0.02186793
ENSG00000262188.1	LINC01978	1877	0	0	0	0	0
ENSG00000262198.1	AL157931.1	585	0	1	0	0.223396527	0.111698263
ENSG00000262202.4	AC007952.4	637	1	3	0.158602572	0.615480226	0.387041399
ENSG00000262209.3	PCDHGB3	4775	0.18	0.14	0.003808455	0.00383166	0.003820057
ENSG00000262211.1	AC008914.1	797	1	0	0.126762658	0	0.063381329
ENSG00000262213.1	AC144836.1	340	1	0	0.297146583	0	0.148573292
ENSG00000262223.7	AC110285.1	2039	2	0	0.099097438	0	0.049548719
ENSG00000262227.1	AC004771.3	551	2	0	0.366714477	0	0.183357238
ENSG00000262228.2	AC087392.3	1755	1	1	0.057566859	0.074465509	0.066016184
ENSG00000262235.2	TMF1P1	373	0	0	0	0	0
ENSG00000262246.6	CORO7	8793	72	55.5	0.827265821	0.824875097	0.826070459
ENSG00000262248.1	AC027796.2	344	4	2	1.174765562	0.759807954	0.967286758
ENSG00000262259.1	MTND4LP24	291	0	0	0	0	0
ENSG00000262262.1	AC026271.2	352	0	0	0	0	0
ENSG00000262265.2	AC002558.3	1873	1	2	0.053940117	0.139548284	0.0967442
ENSG00000262267.5	U95743.1	1013	0	0	0	0	0
ENSG00000262271.1	AC090079.1	1183	0	0	0	0	0
ENSG00000262294.1	AC129507.2	748	7	0	0.945466402	0	0.472733201
ENSG00000262296.1	AC118755.1	195	0	0	0	0	0
ENSG00000262298.1	AC004584.1	549	0	0	0	0	0
ENSG00000262302.1	AC003688.1	489	195.5	130	40.39127485	34.74295674	37.56711579
ENSG00000262304.2	AC027796.3	4753	131.33	110.17	2.791552424	3.029199089	2.910375757
ENSG00000262312.2	AC004494.1	2955	0	0	0	0	0
ENSG00000262313.1	AC127496.3	494	0	0	0	0	0
ENSG00000262316.1	AC025283.1	734	0	0	0	0	0
ENSG00000262319.1	AC007952.6	2673	0	0	0	0	0
ENSG00000262322.1	MTND4P34	1371	0	0	0	0	0
ENSG00000262333.1	HNRNPA1P16	955	9.5	3	1.005008863	0.410534978	0.707771921
ENSG00000262339.5	AC130371.1	628	0	0	0	0	0
ENSG00000262343.1	AC100791.1	324	0	2	0	0.806709679	0.40335484
ENSG00000262358.1	AC116914.1	398	2	1	0.50768763	0.328359216	0.418023423
ENSG00000262362.1	AC004233.1	608	0	3	0	0.644837013	0.322418507
ENSG00000262366.1	NDUFA3P6	250	2	0	0.808238707	0	0.404119353
ENSG00000262370.5	AC108134.3	1326	0	0	0	0	0
ENSG00000262380.1	AC026401.2	503	0	0	0	0	0
ENSG00000262381.1	MTATP6P24	677	0	0	0	0	0
ENSG00000262402.1	MCUR1P1	475	1	0	0.212694397	0	0.106347198
ENSG00000262406.2	MMP12	1874	0	1	0	0.069736909	0.034868455
ENSG00000262408.1	AC015912.2	181	0	0	0	0	0
ENSG00000262410.1	AC024361.1	642	1	3	0.157367349	0.610686767	0.384027058
ENSG00000262412.1	AL160291.1	1002	2	2	0.201656364	0.260852232	0.231254298
ENSG00000262413.1	AC145207.2	762	1	0	0.13258509	0	0.066292545
ENSG00000262420.3	AC007613.1	2597	1	0	0.038902518	0	0.019451259
ENSG00000262429.1	AC004771.4	474	2	1	0.426286238	0.275710903	0.35099857
ENSG00000262434.1	AC087392.4	486	4	1	0.831521303	0.268903226	0.550212265
ENSG00000262445.3	AC099684.2	870	9.5	6	1.103199384	0.901289435	1.00224441
ENSG00000262454.3	MIR193BHG	6049	10	4	0.167019075	0.086418891	0.126718983
ENSG00000262456.1	AC006435.1	1065	0	0	0	0	0
ENSG00000262468.6	LINC01569	5237	21	18	0.405122514	0.449181865	0.427152189
ENSG00000262470.2	TVP23CP2	623	1.5	0.5	0.243250012	0.104885207	0.17406761
ENSG00000262477.1	AC021224.1	857	0	0	0	0	0
ENSG00000262481.5	TMEM256-PLSCR3	2557	89	63.5	3.516486357	3.245452668	3.380969512
ENSG00000262482.1	AC004034.1	510	1	0	0.198097722	0	0.099048861
ENSG00000262484.1	CCER2	1057	1	0	0.095581682	0	0.047790841
ENSG00000262488.1	AC133065.2	1161	0	0	0	0	0
ENSG00000262492.1	AC104581.1	430	0	0	0	0	0
ENSG00000262495.1	AC012146.2	416	0	0	0	0	0
ENSG00000262497.1	FAM187B2P	713	1	0	0.141696828	0	0.070848414
ENSG00000262500.1	MAPK8IP1P1	1439	0	0	0	0	0
ENSG00000262503.1	AC027763.1	720	0	0	0	0	0
ENSG00000262514.1	AC020978.6	1187	0	0	0	0	0
ENSG00000262518.1	AC090079.2	768	0	0	0	0	0
ENSG00000262519.1	TXNP4	310	4	0	1.303610818	0	0.651805409
ENSG00000262521.1	AJ003147.1	454	0	0	0	0	0
ENSG00000262526.2	AC120057.2	776	201	131	26.16881123	22.06184641	24.11532882
ENSG00000262528.2	AL022341.2	1417	0	0	0	0	0
ENSG00000262533.1	AC090617.3	422	1	1	0.2394072	0.309684758	0.274545979
ENSG00000262539.1	AC005829.2	1056	0	0	0	0	0
ENSG00000262543.1	SMIM28	855	0	0	0	0	0
ENSG00000262554.1	AC004232.1	208	0.5	0	0.242860188	0	0.121430094
ENSG00000262558.1	AC129507.3	913	5	2	0.553284986	0.286280324	0.419782655
ENSG00000262560.1	AC018512.1	2326	1.5	0	0.065152518	0	0.032576259
ENSG00000262576.3	PCDHGA4	4887	0.18	0.14	0.003721173	0.003743846	0.003732509
ENSG00000262580.5	AC087741.1	5122	8	13	0.157797483	0.331692812	0.244745148
ENSG00000262583.1	TMEM231P1	830	1	0	0.121722697	0	0.060861348
ENSG00000262585.1	LINC01979	5271	1	0	0.01916711	0	0.009583555
ENSG00000262587.2	AC133552.2	1126	1	0	0.089724546	0	0.044862273
ENSG00000262609.1	BTF3P14	476	0	0	0	0	0
ENSG00000262619.1	LINC00621	1177	1	0	0.085836736	0	0.042918368
ENSG00000262621.5	AC025283.2	2905	0.5	1	0.017388957	0.044986908	0.031187932
ENSG00000262623.1	AC004584.2	410	0	1	0	0.318748703	0.159374351
ENSG00000262624.1	AC113189.1	327	0	0	0	0	0
ENSG00000262633.2	AC005670.2	1876	110	76.5	5.923924424	5.329186064	5.626555244
ENSG00000262636.1	AC099489.2	260	0	0	0	0	0
ENSG00000262651.1	AL513043.1	143	0	0	0	0	0
ENSG00000262652.1	AC124283.3	594	3	0	0.510251709	0	0.255125854
ENSG00000262655.4	SPON1	5317	84	51	1.596108035	1.253533077	1.424820556
ENSG00000262660.1	AC139530.3	1922	831	614	43.68147538	41.74911467	42.71529502
ENSG00000262662.1	AC127496.4	549	0	0	0	0	0
ENSG00000262663.1	AC087222.1	504	7	10	1.403192199	2.592995398	1.998093799
ENSG00000262664.3	OVCA2	1031	228	183	22.3421951	23.19661994	22.76940752
ENSG00000262668.2	AJ003147.2	1851	0	0	0	0	0
ENSG00000262678.1	AC004771.5	542	0	0	0	0	0
ENSG00000262681.2	AC005722.2	3370	0	0	0	0	0
ENSG00000262686.1	GLIS2-AS1	340	0	0	0	0	0
ENSG00000262691.1	AC040160.1	2677	3	1.5	0.113219841	0.073227662	0.093223752
ENSG00000262692.1	AC116914.2	291	0	0	0	0	0
ENSG00000262693.1	AC012146.3	490	0	1	0	0.266708098	0.133354049
ENSG00000262700.1	AC133552.3	1869	0	0	0	0	0
ENSG00000262703.1	AC009121.1	1095	0	0	0	0	0
ENSG00000262712.1	AC012676.1	1949	10	6	0.518367565	0.402320066	0.460343815
ENSG00000262714.1	AC007342.5	2142	1	6	0.047166124	0.366069939	0.206618031
ENSG00000262721.1	AC135048.2	561	0	0	0	0	0
ENSG00000262728.5	AC123768.3	1232	2	1	0.164009478	0.106077084	0.135043281
ENSG00000262730.1	AC104581.2	348	52.5	49	15.24157044	18.40132596	16.8214482
ENSG00000262732.1	AC010401.1	4959	3	2	0.061119079	0.052706984	0.056913032
ENSG00000262759.1	MRPS21P9	257	0	0	0	0	0
ENSG00000262766.1	AC135050.5	543	2	3	0.372117268	0.722027448	0.547072358
ENSG00000262768.2	AC100791.2	607	3	0	0.499323748	0	0.249661874
ENSG00000262769.1	AC025627.1	730	0	0	0	0	0
ENSG00000262772.1	LINC01977	1788	0	0	0	0	0
ENSG00000262786.1	AC005224.2	1885	0	0	0	0	0
ENSG00000262791.1	AC130343.1	459	0	0	0	0	0
ENSG00000262801.5	U91319.1	826	0	0	0	0	0
ENSG00000262803.1	AL354943.1	781	0	0	0	0	0
ENSG00000262810.1	AC090617.4	528	0	0	0	0	0
ENSG00000262814.8	MRPL12	1009	1193	889.5	119.4535155	115.2091755	117.3313455
ENSG00000262815.1	AC087501.2	513	0	0	0	0	0
ENSG00000262823.1	AC127521.1	1059	0	0	0	0	0
ENSG00000262831.1	AC145207.3	529	1	0	0.190982681	0	0.095491341
ENSG00000262833.1	AC016245.1	3204	0	0	0	0	0
ENSG00000262837.1	AC027801.4	416	1	0.5	0.242860188	0.157075683	0.199967936
ENSG00000262869.1	AC099684.3	560	0	0	0	0	0
ENSG00000262870.1	CYCSP40	294	0	0	0	0	0
ENSG00000262873.1	AC127496.5	935	0	0	0	0	0
ENSG00000262874.2	C19orf84	1464	0	0	0	0	0
ENSG00000262877.4	AC110285.2	1565	13	11	0.839225494	0.918566549	0.878896022
ENSG00000262879.5	AC068152.1	3348	55	40	1.659689698	1.561373573	1.610531636
ENSG00000262880.1	AC113189.2	1975	0	0.67	0	0.044334313	0.022167157
ENSG00000262881.1	CR936218.2	759	0	0	0	0	0
ENSG00000262884.1	AC015921.1	2546	0	0	0	0	0
ENSG00000262890.1	AC027281.1	758	0	0	0	0	0
ENSG00000262898.2	AC139099.2	2319	0	0	0	0	0
ENSG00000262899.1	AC004232.2	821	0	0	0	0	0
ENSG00000262902.1	MTCO1P40	625	1	1	0.161647741	0.209099149	0.185373445
ENSG00000262903.1	AC027796.4	874	4	1	0.462379123	0.149527423	0.305953273
ENSG00000262904.1	TMPOP2	1201	5	8	0.420607154	0.87052102	0.645564087
ENSG00000262919.8	CCNQ	1677	330	255	19.88064798	19.87190033	19.87627415
ENSG00000262921.1	AC118754.3	537	0	0	0	0	0
ENSG00000262943.7	ALOX12P2	5655	0	0	0	0	0
ENSG00000262953.1	EIF4A1P9	1207	0	0	0	0	0
ENSG00000262959.2	RPL23AP86	541	0	0	0	0	0
ENSG00000262961.1	AC006236.1	797	0	0	0	0	0
ENSG00000262962.1	KARSP3	1504	0	0	0	0	0
ENSG00000262966.2	AC005695.1	5672	0	0	0	0	0
ENSG00000262967.1	AC005921.2	670	4	2	0.603163214	0.390110352	0.496636783
ENSG00000262979.1	AC124319.2	653	0	0	0	0	0
ENSG00000262980.1	OR52L2P	960	0	0	0	0	0
ENSG00000262999.1	AC099489.3	2279	1	0	0.044330776	0	0.022165388
ENSG00000263001.6	GTF2I	11303	1046	896	9.349483405	10.35968534	9.854584372
ENSG00000263002.8	ZNF234	5217	69	67	1.336219829	1.678364359	1.507292094
ENSG00000263004.1	AC007114.1	855	1	1	0.118163554	0.152850255	0.135506904
ENSG00000263006.6	ROCK1P1	2645	16	6	0.61114458	0.29645437	0.453799475
ENSG00000263011.1	AC108134.4	302	1	0	0.334535889	0	0.167267944
ENSG00000263015.1	AC015853.2	493	0	0	0	0	0
ENSG00000263017.1	AC036164.1	333	0	0	0	0	0
ENSG00000263020.6	AL662899.2	2524	432.33	364.33	17.30516245	18.86417713	18.08466979
ENSG00000263033.2	AC007220.1	1055	0	0	0	0	0
ENSG00000263045.1	AC090286.3	187	0	0	0	0	0
ENSG00000263050.1	AC090617.5	443	1	1	0.228058326	0.295004443	0.261531384
ENSG00000263051.1	AC087501.3	235	0	0	0	0	0
ENSG00000263063.1	AC024361.2	898	0	0	0	0	0
ENSG00000263065.1	AF001548.1	550	1	0	0.183690615	0	0.091845308
ENSG00000263069.5	AC124319.3	3983	1	3	0.025365262	0.098433569	0.061899415
ENSG00000263070.1	AC019322.1	389	0	0	0	0	0
ENSG00000263072.6	ZNF213-AS1	5145	43	26	0.844369883	0.660420052	0.752394968
ENSG00000263080.1	AC009121.2	1134	3	5	0.267274705	0.5762212	0.421747952
ENSG00000263089.1	AC007114.2	4281	0	0	0	0	0
ENSG00000263096.1	AC007638.2	1740	1	3	0.058063125	0.225322359	0.141692742
ENSG00000263105.1	AC009171.2	318	2	0	0.635407788	0	0.317703894
ENSG00000263107.1	AC025627.2	160	0	0	0	0	0
ENSG00000263120.1	AC004584.3	2356	2	0.5	0.08576387	0.027734925	0.056749397
ENSG00000263126.1	AC040162.3	3907	166	133	4.292539843	4.448775723	4.370657783
ENSG00000263142.5	LRRC37A17P	5074	0.5	0	0.00995564	0	0.00497782
ENSG00000263146.2	LINC01896	1732	0	0	0	0	0
ENSG00000263154.1	AC110285.3	665	0	1	0	0.196521756	0.098260878
ENSG00000263155.6	MYZAP	2598	27.5	18	1.06940745	0.905452435	0.987429942
ENSG00000263164.1	AC087500.2	498	0	0	0	0	0
ENSG00000263165.1	AC087292.1	512	0	0	0	0	0
ENSG00000263167.1	AC115099.1	362	1	0	0.279087951	0	0.139543976
ENSG00000263171.1	AC026954.3	421	0	0	0	0	0
ENSG00000263176.1	AC015909.4	578	1	0	0.174792108	0	0.087396054
ENSG00000263177.1	MTND1P8	950	0	0	0	0	0
ENSG00000263179.1	HNRNPCP4	900	46	19	5.163747294	2.758947103	3.961347199
ENSG00000263189.1	AC023934.1	2389	0	0	0	0	0
ENSG00000263201.1	DPEP2NB	1185	0	0	0	0	0
ENSG00000263212.2	AC004224.2	529	17.33	9.5	3.309729865	2.346930428	2.828330147
ENSG00000263218.2	AC127496.6	455	0	0	0	0	0
ENSG00000263219.1	RYKP1	1738	3	1	0.174389825	0.075193883	0.124791854
ENSG00000263220.1	AC015727.1	512	0	0	0	0	0
ENSG00000263232.2	ATP5F1AP3	1507	1	2	0.067040371	0.173439905	0.120240138
ENSG00000263235.1	AC006111.2	1068	4	8	0.378388908	0.9789286	0.678658754
ENSG00000263241.1	MTCYBP33	1130	0	0	0	0	0
ENSG00000263244.2	AC087190.3	8334	142.5	145.5	1.727472038	2.281611933	2.004541986
ENSG00000263257.2	AC040173.1	1275	1	0	0.079239089	0	0.039619544
ENSG00000263264.1	AC119396.1	1558	0.5	0	0.032422926	0	0.016211463
ENSG00000263266.2	RPS7P1	585	292	200	50.42856889	44.67930532	47.55393711
ENSG00000263271.1	AC110285.4	424	0	0	0	0	0
ENSG00000263272.1	AC004148.2	1938	83.5	73.5	4.352936792	4.956394299	4.654665546
ENSG00000263276.1	AC020978.7	3022	74.5	79	2.490642938	3.416370111	2.953506525
ENSG00000263278.2	AC233701.1	4204	0	0	0	0	0
ENSG00000263280.1	AC003965.1	667	4	3	0.605876092	0.587797458	0.596836775
ENSG00000263293.2	AC068234.2	713	0	0	0	0	0
ENSG00000263300.1	AC015853.3	478	0	0	0	0	0
ENSG00000263301.1	AC113189.3	330	0	0	0	0	0
ENSG00000263307.1	AC007216.4	562	5	1	0.898841978	0.232539089	0.565690534
ENSG00000263311.1	AC009127.2	403	0	0	0	0	0
ENSG00000263316.1	AC027763.2	539	0	0	0	0	0
ENSG00000263321.1	AC024361.3	333	0	0	0	0	0
ENSG00000263325.1	AC003965.2	265	6	3	2.287468038	1.47947511	1.883471574
ENSG00000263326.1	AC133552.4	676	0	0	0	0	0
ENSG00000263327.6	TAPT1-AS1	2763	38	31	1.389480224	1.466267105	1.427873664
ENSG00000263331.1	AC008551.1	405	0	0	0	0	0
ENSG00000263335.1	AF001548.2	836	1	3	0.120849089	0.468972373	0.294910731
ENSG00000263338.1	AC027796.5	560	1	0	0.180410426	0	0.090205213
ENSG00000263343.1	AC009088.4	280	1	0	0.360820851	0	0.180410426
ENSG00000263345.1	AC006435.2	1234	0	1	0	0.105905161	0.05295258
ENSG00000263353.3	PPIAL4A	660	1	0	0.153075513	0	0.076537756
ENSG00000263360.2	RN7SL134P	303	0	0	0	0	0
ENSG00000263361.1	MIR378H	83	0	1	0	1.574541784	0.787270892
ENSG00000263363.1	MIR5702	84	1	0	1.202736171	0	0.601368085
ENSG00000263366.2	ABHD17AP5	923	1	0	0.109458113	0	0.054729057
ENSG00000263368.1	AC069366.1	838	4	3	0.482242665	0.467853108	0.475047886
ENSG00000263370.1	AC104564.1	270	0	0	0	0	0
ENSG00000263372.1	MIR548AO	96	0	0	0	0	0
ENSG00000263381.1	MIR5584	60	0	0	0	0	0
ENSG00000263388.1	AC002347.2	171	0	0	0	0	0
ENSG00000263393.1	AC011825.2	553	0	0	0	0	0
ENSG00000263396.1	AP005119.1	292	0	0	0	0	0
ENSG00000263400.7	TMEM220-AS1	2170	0	0	0	0	0
ENSG00000263403.1	MIR4673	59	0	0	0	0	0
ENSG00000263405.1	PA2G4P3	1144	0	0	0	0	0
ENSG00000263407.1	MIR4660	74	1	0	1.365268086	0	0.682634043
ENSG00000263409.1	MIR4747	54	0	0	0	0	0
ENSG00000263412.1	AC004477.1	2933	29	17	0.998931235	0.75747646	0.878203848
ENSG00000263414.1	MIR3187	70	0	0	0	0	0
ENSG00000263417.4	GTSCR1	470	0	0	0	0	0
ENSG00000263424.1	AC110597.3	3305	0	0	0	0	0
ENSG00000263427.1	AC129492.3	517	0	1	0	0.252779435	0.126389718
ENSG00000263429.3	TMEM238L	1648	0	0	0	0	0
ENSG00000263432.2	RN7SL689P	297	2	0	0.680335612	0	0.340167806
ENSG00000263436.1	MIR3158-1	81	0	0	0	0	0
ENSG00000263438.5	LINC01919	1076	0	0	0	0	0
ENSG00000263439.1	MIR4753	83	0	0	0	0	0
ENSG00000263443.1	AC100872.1	501	0	0	0	0	0
ENSG00000263450.1	AC090371.1	558	0	0	0	0	0
ENSG00000263456.1	MIR5189	114	0	0	0	0	0
ENSG00000263460.1	BOD1P1	436	0	0	0	0	0
ENSG00000263465.4	SRSF8	4028	728	557	18.25961329	18.07165869	18.16563599
ENSG00000263466.1	AC006441.1	437	0	0	0	0	0
ENSG00000263476.1	MIR3156-1	75	0	0	0	0	0
ENSG00000263482.3	ANTXRLP1	1829	0	0	0	0	0
ENSG00000263489.1	AC127029.2	502	0	0	0	0	0
ENSG00000263490.2	RN7SL155P	263	0	0	0	0	0
ENSG00000263494.1	AC004702.1	195	0	0	0	0	0
ENSG00000263503.1	MAPK8IP1P2	1472	2	0	0.137268802	0	0.068634401
ENSG00000263505.1	AP005265.1	872	0	0	0	0	0
