gene_id	gene_name	length	SARSCOV2_1	SARSCOV2_2	SARSCOV2_3	RPKM_1	RPKM_2	RPKM_3	Expr
ENSCSAG00000001664	SMIM17	1946	2	2	3	0.177744124	0.171894372	0.235607127	0.195081874
ENSCSAG00000013588	WDR38	4072	2	0	0	0.084943533	0	0	0.028314511
ENSCSAG00000013030	SMOC1	153901	2	2	0	0.002247484	0.002173517	0	0.001473667
ENSCSAG00000008723	SLC1A1	92342	1	3	0	0.001872875	0.00543371	0	0.002435528
ENSCSAG00000007567	IL2RB	24091	0	0	2	0	0	0.012687766	0.004229255
ENSCSAG00000004337	SLC10A6	25347	1	1	0	0.006823097	0.006598541	0	0.004473879
ENSCSAG00000019081	H2BC14	378	3	3	1	1.372579623	1.327406537	0.404313464	1.034766542
ENSCSAG00000002498	PRRG2	10050	0	2	6	0	0.033284224	0.091242083	0.041508769
ENSCSAG00000000137	EXO5	1122	3	0	3	0.462419873	0	0.408637672	0.290352515
ENSCSAG00000010413	ACRBP	8887	0	2	0	0	0.037639974	0	0.012546658
ENSCSAG00000004015	CAPN12	12387	4	2	1	0.05584727	0.027004638	0.012337974	0.031729961
ENSCSAG00000003807	SELENOV	3223	3	1	1	0.160978932	0.051893647	0.047418706	0.086763762
ENSCSAG00000019498	GPR146	1002	0	3	3	0	0.500758155	0.457576316	0.319444824
ENSCSAG00000006448	DPPA2	15579	1	0	1	0.011101164	0	0.009810032	0.006970399
ENSCSAG00000017173	RLBP1	8620	1	0	1	0.020063229	0	0.017729755	0.012597661
ENSCSAG00000003228	RXFP1	80166	0	1	2	0	0.002086336	0.003812851	0.001966396
ENSCSAG00000005094	ST6GALNAC1	18673	4	0	2	0.03704708	0	0.016369141	0.017805407
ENSCSAG00000018347	VSX1	5844	0	3	3	0	0.085858944	0.078455077	0.05477134
ENSCSAG00000016988	EGFLAM	199667	2	1	0	0.001732335	0.000837661	0	0.000856665
ENSCSAG00000003916	EGF	99789	2	2	0	0.003466214	0.003352137	0	0.002272784
ENSCSAG00000019680	CYSRT1	435	0	4	1	0	1.537960678	0.351334458	0.629765045
ENSCSAG00000019489	GJC3	780	0	1	1	0	0.21442721	0.195936525	0.136787912
ENSCSAG00000011609	GALC	63185	1	3	1	0.002737122	0.00794112	0.002418778	0.004365673
ENSCSAG00000007128	GPR156	88178	0	0	2	0	0	0.003466409	0.00115547
ENSCSAG00000001615	ZNF418	3849	0	1	4	0	0.043453682	0.158826178	0.06742662
ENSCSAG00000006436	IL21R	47185	0	0	2	0	0	0.006477927	0.002159309
ENSCSAG00000018610	CYSLTR2	981	0	0	1	0	0	0.155790509	0.05193017
ENSCSAG00000012184	PRR18	1173	0	0	1	0	0	0.130290272	0.043430091
ENSCSAG00000018177	CDH20	62137	1	0	0	0.002783286	0	0	0.000927762
ENSCSAG00000006210	MS4A1	13295	1	0	0	0.013008276	0	0	0.004336092
ENSCSAG00000001899	ADGRD1	193801	1	1	2	0.000892385	0.000863015	0.00157719	0.001110863
ENSCSAG00000010066	CRYGD	2726	1	3	3	0.063442785	0.184064443	0.168192028	0.138566419
ENSCSAG00000010790	SERPINA3	12948	3	1	1	0.040070675	0.012917302	0.011803405	0.021597127
ENSCSAG00000007259	ATP6V1C2	64666	2	0	1	0.005348871	0	0.002363382	0.002570751
ENSCSAG00000002566	TREH	28311	0	3	2	0	0.017723135	0.010796545	0.00950656
ENSCSAG00000007296	ABCD2	17576	0	0	1	0	0	0.008695408	0.002898469
ENSCSAG00000004922	NDUFA4L2	1512	0	0	1	0	0	0.101078366	0.033692789
ENSCSAG00000011671	PDGFRB	42230	0	0	1	0	0	0.003619003	0.001206334
ENSCSAG00000014982	RASGRF2	258743	0	0	1	0	0	0.000590665	0.000196888
ENSCSAG00000009855	SYN2	79041	0	0	1	0	0	0.00193356	0.00064452
ENSCSAG00000005644	EPX	14904	0	1	0	0	0.011222036	0	0.003740679
ENSCSAG00000019165	PTPRCAP	618	0	1	0	0	0.270636284	0	0.090212095
ENSCSAG00000004960	SPATA18	47389	0	1	0	0	0.003529368	0	0.001176456
ENSCSAG00000001003	THEMIS2	18142	0	1	0	0	0.009219117	0	0.003073039
ENSCSAG00000018001	KATNAL2	58345	1	0	1	0.002964179	0	0.002619427	0.001861202
ENSCSAG00000000823	PDPN	35261	2	1	3	0.009809423	0.004743292	0.013002793	0.009185169
ENSCSAG00000006151	ABI3BP	178813	0	0	1	0	0	0.000854695	0.000284898
ENSCSAG00000017625	CLUL1	27503	0	1	0	0	0.006081272	0	0.002027091
ENSCSAG00000011679	GPR87	6087	0	1	0	0	0.027477119	0	0.00915904
ENSCSAG00000004574	CD300C	4601	1	0	0	0.037588575	0	0	0.012529525
ENSCSAG00000013710	DNAH1	81451	1	0	0	0.002123302	0	0	0.000707767
ENSCSAG00000010985	SYNDIG1	148883	1	0	0	0.001161617	0	0	0.000387206
ENSCSAG00000007399	TRPV5	24154	1	0	0	0.007160099	0	0	0.0023867
ENSCSAG00000019213	RAG2	1584	0	0	1	0	0	0.096483895	0.032161298
ENSCSAG00000002213	NPB	455	0	1	1	0	0.367589503	0.335891186	0.234493563
ENSCSAG00000001416	DNASE2B	17073	1	2	0	0.010129739	0.019592716	0	0.009907485
ENSCSAG00000011575	PRRX1	74277	1	1	3	0.002328379	0.00225175	0.006172725	0.003584285
ENSCSAG00000011455	PDZRN3	241490	3	1	2	0.002148474	0.000692589	0.001265729	0.001368931
ENSCSAG00000016044	REC8	7689	0	1	3	0	0.021752273	0.059629532	0.027127268
ENSCSAG00000008315	IGSF5	37515	2	0	0	0.009220047	0	0	0.003073349
ENSCSAG00000007345	CRYM	20359	1	1	2	0.00849477	0.008215198	0.015013556	0.010574508
ENSCSAG00000014085	GPR37L1	5991	4	1	2	0.115469893	0.027917413	0.051020027	0.064802444
ENSCSAG00000018460	DIRAS1	597	3	3	0	0.869070515	0.840468461	0	0.569846325
ENSCSAG00000016282	CLVS2	66938	1	1	2	0.00258366	0.002498629	0.00456633	0.003216206
ENSCSAG00000019397	LTB4R	1062	1	3	3	0.16284843	0.472466734	0.431724546	0.355679903
ENSCSAG00000009712	TRIM54	24337	1	2	0	0.007106259	0.013744769	0	0.006950343
ENSCSAG00000002001	TRIM46	10228	0	1	5	0	0.016352486	0.074711815	0.030354767
ENSCSAG00000001401	NEXN	50974	1	0	1	0.003392809	0	0.002998205	0.002130338
ENSCSAG00000012256	POU4F3	1332	1	0	1	0.129838613	0	0.114737605	0.081525406
ENSCSAG00000015027	GPM6B	54536	0	1	2	0	0.003066841	0.005604756	0.002890532
ENSCSAG00000017826	CYP3A43	40468	1	1	3	0.004273624	0.004132975	0.011329729	0.006578776
ENSCSAG00000019050	UCN3	486	0	2	0	0	0.688284871	0	0.22942829
ENSCSAG00000013131	ADAM33	13055	1	0	1	0.013247417	0	0.011706663	0.008318027
ENSCSAG00000005978	ITGAL	48837	3	1	2	0.010623812	0.003424724	0.006258799	0.006769112
ENSCSAG00000018207	SERPINB10	16419	3	1	1	0.031599677	0.010186566	0.009308148	0.017031464
ENSCSAG00000010653	SYNE3	85391	1	2	2	0.002025331	0.00391735	0.003579546	0.003174076
ENSCSAG00000010210	CCL21	121356	1	0	1	0.001425105	0	0.001259357	0.000894821
ENSCSAG00000004042	SLC9B1	82938	0	1	1	0	0.002016605	0.001842708	0.001286438
ENSCSAG00000010676	SCNN1A	32382	1	3	3	0.005340777	0.015495018	0.014158837	0.011664877
ENSCSAG00000012905	ADRA1D	27297	0	0	3	0	0	0.016796405	0.005598802
ENSCSAG00000009077	DUSP13	9354	1	1	0	0.018488885	0.017880396	0	0.012123094
ENSCSAG00000009713	ADIRF	2539	0	0	3	0	0	0.180579546	0.060193182
ENSCSAG00000006545	KLF1	2261	0	2	0	0	0.147946239	0	0.049315413
ENSCSAG00000006778	SIDT1	94221	0	2	0	0	0.003550232	0	0.001183411
ENSCSAG00000014889	AVPR1B	6337	0	1	1	0	0.026393124	0.024117167	0.016836764
ENSCSAG00000002672	FCER1G	3832	1	0	2	0.045131793	0	0.079765391	0.041632395
ENSCSAG00000017107	PRLR	158685	1	0	2	0.001089864	0	0.001926212	0.001005359
ENSCSAG00000010460	DACH2	129692	2	2	2	0.002667012	0.002579237	0.002356822	0.002534357
ENSCSAG00000010879	SUSD2	7635	1	2	3	0.022651609	0.043812239	0.060051273	0.042171707
ENSCSAG00000017025	ECT2L	85523	3	0	1	0.006066615	0	0.00178701	0.002617875
ENSCSAG00000003071	IGFL1	928	3	3	1	0.559089545	0.540689301	0.164688027	0.421488958
ENSCSAG00000019752	ANKRD63	1146	1	0	0	0.150911896	0	0	0.050303965
ENSCSAG00000017154	CORIN	254061	1	0	0	0.000680722	0	0	0.000226907
ENSCSAG00000015038	FCAMR	9186	1	0	0	0.018827023	0	0	0.006275674
ENSCSAG00000016072	RNF212B	32971	1	0	0	0.005245368	0	0	0.001748456
ENSCSAG00000016648	INHBB	5662	0	0	1	0	0	0.026992315	0.008997438
ENSCSAG00000001523	NTNG1	163336	0	0	1	0	0	0.000935682	0.000311894
ENSCSAG00000012864	DPF3	138885	1	0	1	0.001245239	0	0.00110041	0.000781883
ENSCSAG00000005488	ANKRD40CL	7252	1	1	4	0.023847909	0.023063048	0.084297016	0.043735991
ENSCSAG00000010901	GPA33	39739	2	1	0	0.008704046	0.004208793	0	0.004304279
ENSCSAG00000019287	PKDREJ	6771	2	0	0	0.051084044	0	0	0.017028015
ENSCSAG00000005482	B3GNT3	4314	3	1	0	0.120267756	0.038769871	0	0.053012542
ENSCSAG00000005076	MLC1	25525	0	3	0	0	0.019657578	0	0.006552526
ENSCSAG00000004162	ZNF569	14565	1	0	0	0.011874015	0	0	0.003958005
ENSCSAG00000009872	BTK	20548	0	1	0	0	0.008139635	0	0.002713212
ENSCSAG00000003820	C12orf50	44614	0	1	0	0	0.003748895	0	0.001249632
ENSCSAG00000012406	PCDH12	13070	0	1	0	0	0.012796727	0	0.004265576
ENSCSAG00000019733	RPP25	600	0	1	0	0	0.278755373	0	0.092918458
ENSCSAG00000010608	UPB1	33481	0	1	0	0	0.004995467	0	0.001665156
ENSCSAG00000001913	CACNG6	18851	0	0	1	0	0	0.008107288	0.002702429
ENSCSAG00000019038	GJD3	882	0	0	1	0	0	0.173277199	0.057759066
ENSCSAG00000008174	MB	11097	0	0	1	0	0	0.013772235	0.004590745
ENSCSAG00000002341	ROBO4	14589	0	0	1	0	0	0.010475734	0.003491911
ENSCSAG00000004455	TMEM150C	21751	0	6	1	0	0.046136699	0.007026366	0.017721022
ENSCSAG00000000861	PADI2	55491	2	2	3	0.006233264	0.006028121	0.008262447	0.006841277
ENSCSAG00000009456	MRAP	20516	2	0	0	0.016859527	0	0	0.005619842
ENSCSAG00000009898	ACADL	38114	1	0	0	0.004537572	0	0	0.001512524
ENSCSAG00000006294	CD5	27628	1	0	0	0.006259774	0	0	0.002086591
ENSCSAG00000014791	REPS2	192863	1	0	0	0.000896725	0	0	0.000298908
ENSCSAG00000000616	THRSP	453	1	0	0	0.381777114	0	0	0.127259038
ENSCSAG00000009350	SFTPD	9599	0	1	0	0	0.017424026	0	0.005808009
ENSCSAG00000006839	PLAAT4	11811	0	0	1	0	0	0.012939674	0.004313225
ENSCSAG00000005944	STX19	18319	0	0	1	0	0	0.008342731	0.00278091
ENSCSAG00000003081	SPATA4	13626	2	0	0	0.025384564	0	0	0.008461521
ENSCSAG00000010185	MAPK13	9039	2	2	2	0.038266408	0.037007019	0.033815796	0.036363075
ENSCSAG00000011343	GJD4	3068	1	0	1	0.05637061	0	0.049814371	0.035394994
ENSCSAG00000008977	GMNC	5778	3	1	1	0.089794929	0.02894656	0.026450414	0.048397301
ENSCSAG00000013391	STAB1	26420	2	4	0	0.013091978	0.025322214	0	0.012804731
ENSCSAG00000019569	TMEM229B	501	1	1	1	0.345199666	0.33383877	0.305050877	0.328029771
ENSCSAG00000002536	HOXB2	1843	0	2	1	0	0.181501057	0.082924845	0.088141967
ENSCSAG00000004067	ESRP2	10837	2	1	3	0.031917511	0.015433535	0.04230797	0.029886339
ENSCSAG00000000898	KIF17	47480	1	2	1	0.003642482	0.007045207	0.003218839	0.004635509
ENSCSAG00000006916	PXDN	123387	0	0	2	0	0	0.002477254	0.000825751
ENSCSAG00000010408	CYP46A1	43708	2	2	2	0.007913656	0.007653209	0.00699325	0.007520038
ENSCSAG00000004483	FANK1	119618	1	2	1	0.001445811	0.002796456	0.001277655	0.001839974
ENSCSAG00000015065	SNAI1	5723	0	1	2	0	0.029224746	0.053409222	0.027544656
ENSCSAG00000012152	GPR158	203616	0	1	2	0	0.000821415	0.001501164	0.000774193
ENSCSAG00000006705	HTR7	107481	0	1	1	0	0.001556119	0.00142193	0.000992683
ENSCSAG00000005454	ABCC11	65019	2	1	2	0.005319831	0.002572375	0.004701102	0.004197769
ENSCSAG00000017289	FSD2	30751	3	2	1	0.016872137	0.010877905	0.004969936	0.010906659
ENSCSAG00000002525	TMEM116	33981	1	2	2	0.005089463	0.009843926	0.008995055	0.007976148
ENSCSAG00000001976	ZNF528	13012	2	0	0	0.02658239	0	0	0.008860797
ENSCSAG00000005391	AS3MT	27290	1	1	1	0.006337304	0.006128737	0.005600238	0.006022093
ENSCSAG00000010479	SLC52A3	8284	2	1	4	0.041753991	0.020189911	0.073795504	0.045246469
ENSCSAG00000002114	GLB1L3	39956	3	1	3	0.012985161	0.004185935	0.011474909	0.009548668
ENSCSAG00000009407	TMEM31	1198	4	1	0	0.577445852	0.13961037	0	0.239018741
ENSCSAG00000011600	FMO3	26380	3	3	0	0.019667744	0.019020458	0	0.012896067
ENSCSAG00000016745	PDGFRL	66775	1	2	3	0.002589967	0.005009456	0.006866214	0.004821879
ENSCSAG00000007707	SPDYC	1287	0	2	3	0	0.25991177	0.356248227	0.205386666
ENSCSAG00000009383	HLA-DRB1	93865	1	1	0	0.001842487	0.001781849	0	0.001208112
ENSCSAG00000005609	KRT3	6077	2	0	2	0.056917898	0	0.050298005	0.035738634
ENSCSAG00000008120	TMPRSS3	26690	2	4	0	0.012959538	0.025066051	0	0.012675196
ENSCSAG00000003225	ZNF296	5090	0	0	2	0	0	0.060051273	0.020017091
ENSCSAG00000002866	CDH15	13214	3	1	1	0.039264046	0.012657274	0.011565801	0.021162374
ENSCSAG00000000676	C1QTNF12	4437	1	0	1	0.03897792	0	0.034444555	0.024474158
ENSCSAG00000002823	MAMSTR	5771	1	3	2	0.029967949	0.086945013	0.052964994	0.056625985
ENSCSAG00000010948	SERPINA10	10306	1	1	2	0.016781005	0.016228723	0.029658546	0.020889425
ENSCSAG00000000710	MORN1	61712	2	1	3	0.005604908	0.002710222	0.007429535	0.005248222
ENSCSAG00000009303	ABCA12	129688	1	0	0	0.001333547	0	0	0.000444516
ENSCSAG00000004019	P4HA3	38002	1	0	0	0.004550946	0	0	0.001516982
ENSCSAG00000019308	B3GALT4	1149	0	1	0	0	0.145564163	0	0.048521388
ENSCSAG00000002602	CD3E	11775	0	1	0	0	0.014204095	0	0.004734698
ENSCSAG00000006296	SLFN11	24400	0	1	0	0	0.00685464	0	0.00228488
ENSCSAG00000018767	TMEM158	879	0	0	1	0	0	0.173868589	0.057956196
ENSCSAG00000009668	PSPN	556	2	0	1	0.622104434	0	0.274874981	0.298993138
ENSCSAG00000011935	HEPH	95525	0	3	1	0	0.005252653	0.0015999	0.002284184
ENSCSAG00000000882	HTR6	12333	0	2	0	0	0.027122877	0	0.009040959
ENSCSAG00000001086	TFAP2E	21732	0	2	0	0	0.015392345	0	0.005130782
ENSCSAG00000017035	SULT1C2	21494	0	2	2	0	0.015562783	0.014220758	0.009927847
ENSCSAG00000004494	MMP21	9142	0	3	1	0	0.05488511	0.016717402	0.023867504
ENSCSAG00000009224	FGD5	123747	0	0	2	0	0	0.002470048	0.000823349
ENSCSAG00000019266	TMEM121B	1740	0	0	3	0	0	0.263500844	0.087833615
ENSCSAG00000002131	TSACC	2585	1	1	2	0.066903301	0.064701441	0.118244092	0.083282945
ENSCSAG00000017602	MYOM1	144693	0	2	2	0	0.002311836	0.002112479	0.001474772
ENSCSAG00000010993	IFI27L1	163383	1	2	2	0.001058525	0.002047376	0.001870825	0.001658909
ENSCSAG00000005082	CYGB	10799	2	3	1	0.032029824	0.046463531	0.014152282	0.030881879
ENSCSAG00000004188	ZNF790	5485	0	1	1	0	0.030492839	0.027863353	0.019452064
ENSCSAG00000001206	BTBD19	4952	2	1	0	0.069848559	0.033774884	0	0.034541148
ENSCSAG00000011920	SPINK6	953	1	1	4	0.181474326	0.175501809	0.641471099	0.332815745
ENSCSAG00000019532	TCEANC	1053	3	2	0	0.49272089	0.317669941	0	0.270130277
ENSCSAG00000018010	C1orf56	2934	0	2	3	0	0.114010377	0.156268394	0.090092924
ENSCSAG00000012972	PDK4	15320	3	0	0	0.033866521	0	0	0.01128884
ENSCSAG00000018140	SRRM3	58831	0	0	3	0	0	0.007793365	0.002597788
ENSCSAG00000002485	VSIG8	7763	1	3	2	0.022278118	0.064634764	0.039374079	0.042095654
ENSCSAG00000017969	FLT1	195796	1	2	2	0.000883292	0.001708444	0.00156112	0.001384285
ENSCSAG00000008471	SLC39A4	4153	0	1	2	0	0.040272869	0.073600043	0.037957637
ENSCSAG00000005933	TBX4	27754	0	0	2	0	0	0.011013223	0.003671074
ENSCSAG00000008559	ZDHHC19	14304	0	3	1	0	0.035078277	0.010684458	0.015254245
ENSCSAG00000015242	NFATC2	109388	2	0	0	0.003162048	0	0	0.001054016
ENSCSAG00000009488	COL11A2	28881	2	2	0	0.011976388	0.011582232	0	0.007852873
ENSCSAG00000007043	BARX1	2987	0	0	0	0	0	0	0
ENSCSAG00000016444	C6orf58	18772	0	0	0	0	0	0	0
ENSCSAG00000009705	CLEC4D	5626	0	0	0	0	0	0	0
ENSCSAG00000010016	CLPSL1	6930	0	0	0	0	0	0	0
ENSCSAG00000007018	CRYBA1	7333	0	0	0	0	0	0	0
ENSCSAG00000001308	FAM151A	16106	0	0	0	0	0	0	0
ENSCSAG00000014850	GRPR	28806	0	0	0	0	0	0	0
ENSCSAG00000001065	HPCA	4987	0	0	0	0	0	0	0
ENSCSAG00000016006	IKZF1	82005	0	0	0	0	0	0	0
ENSCSAG00000018960	MRGPRE	930	0	0	0	0	0	0	0
ENSCSAG00000002918	MTNR1A	20809	0	0	0	0	0	0	0
ENSCSAG00000005746	MYBPC3	22053	0	0	0	0	0	0	0
ENSCSAG00000019384	OR2W3	945	0	0	0	0	0	0	0
ENSCSAG00000018833	OR7D2	939	0	0	0	0	0	0	0
ENSCSAG00000001609	TAFA3	1917	0	0	0	0	0	0	0
ENSCSAG00000008539	TMEM249	1372	0	0	0	0	0	0	0
ENSCSAG00000016512	PIWIL2	81177	2	1	0	0.004260937	0.002060352	0	0.002107096
ENSCSAG00000007064	POPDC2	18002	0	1	2	0	0.009290813	0.016979279	0.008756697
ENSCSAG00000017928	TFR2	20426	0	3	2	0	0.024564754	0.014964309	0.013176354
ENSCSAG00000004068	BANK1	293084	1	0	3	0.000590087	0	0.001564369	0.000718152
ENSCSAG00000011063	ANO9	14289	0	0	0	0	0	0	0
ENSCSAG00000008386	APLN	6019	0	0	0	0	0	0	0
ENSCSAG00000012156	AXDND1	105729	0	0	0	0	0	0	0
ENSCSAG00000007413	BMP6	154774	0	0	0	0	0	0	0
ENSCSAG00000014969	CAMK4	263788	0	0	0	0	0	0	0
ENSCSAG00000012787	COLGALT2	102537	0	0	0	0	0	0	0
ENSCSAG00000010785	FAXDC2	29336	0	0	0	0	0	0	0
ENSCSAG00000007918	GRAP	27051	0	0	0	0	0	0	0
ENSCSAG00000013995	HCN4	45714	0	0	0	0	0	0	0
ENSCSAG00000014457	HOXD11	1769	0	0	0	0	0	0	0
ENSCSAG00000006626	HSD17B3	54352	0	0	0	0	0	0	0
ENSCSAG00000002731	IKZF3	94649	0	0	0	0	0	0	0
ENSCSAG00000014685	INMT	4898	0	0	0	0	0	0	0
ENSCSAG00000015556	KCNH7	164827	0	0	0	0	0	0	0
ENSCSAG00000011015	KCNK17	15240	0	0	0	0	0	0	0
ENSCSAG00000002839	KRT20	13004	0	0	0	0	0	0	0
ENSCSAG00000001383	LRRC53	13480	0	0	0	0	0	0	0
ENSCSAG00000007529	MYPN	104330	0	0	0	0	0	0	0
ENSCSAG00000007126	NUTM1	12599	0	0	0	0	0	0	0
ENSCSAG00000004805	ODF3B	1899	0	0	0	0	0	0	0
ENSCSAG00000010043	OPN1SW	3544	0	0	0	0	0	0	0
ENSCSAG00000019490	OR2AE1	975	0	0	0	0	0	0	0
ENSCSAG00000013487	P2RX1	20878	0	0	0	0	0	0	0
ENSCSAG00000015530	PROX1	48096	0	0	0	0	0	0	0
ENSCSAG00000007033	PTPDC1	80888	0	0	0	0	0	0	0
ENSCSAG00000017944	RIT2	193378	0	0	0	0	0	0	0
ENSCSAG00000015502	SLC22A16	32008	0	0	0	0	0	0	0
ENSCSAG00000005756	STX1B	10733	0	0	0	0	0	0	0
ENSCSAG00000000839	TMEM82	7859	0	0	0	0	0	0	0
ENSCSAG00000011764	TNK1	8760	0	0	0	0	0	0	0
ENSCSAG00000004944	UGT2A1	53690	0	0	0	0	0	0	0
ENSCSAG00000018766	ZNF501	816	0	0	0	0	0	0	0
ENSCSAG00000013424	SKOR1	8949	0	2	0	0	0.037379199	0	0.012459733
ENSCSAG00000011341	SLC9A9	579255	1	3	2	0.000298565	0.000866216	0.000527679	0.000564153
ENSCSAG00000008099	RSPH1	23803	1	0	3	0.007265682	0	0.019261919	0.008842534
ENSCSAG00000009991	SLC6A11	120520	0	1	0	0	0.001387763	0	0.000462588
ENSCSAG00000015240	KLHDC1	37037	2	3	0	0.009339041	0.013547525	0	0.007628855
ENSCSAG00000016022	ADRA1A	97385	0	0	0	0	0	0	0
ENSCSAG00000008169	APOB	44373	0	0	0	0	0	0	0
ENSCSAG00000018394	BTNL9	12046	0	0	0	0	0	0	0
ENSCSAG00000004473	C10orf90	86087	0	0	0	0	0	0	0
ENSCSAG00000005524	CA10	114992	0	0	0	0	0	0	0
ENSCSAG00000015698	CDH4	94394	0	0	0	0	0	0	0
ENSCSAG00000010143	CPO	30378	0	0	0	0	0	0	0
ENSCSAG00000018101	DCC	770209	0	0	0	0	0	0	0
ENSCSAG00000019478	DUX4	1275	0	0	0	0	0	0	0
ENSCSAG00000005512	FGF8	5542	0	0	0	0	0	0	0
ENSCSAG00000007170	KCNK4	7013	0	0	0	0	0	0	0
ENSCSAG00000009614	KCNK9	94892	0	0	0	0	0	0	0
ENSCSAG00000013462	KHDRBS2	375671	0	0	0	0	0	0	0
ENSCSAG00000016246	LRP1B	992522	0	0	0	0	0	0	0
ENSCSAG00000002737	LRRC3C	847	0	0	0	0	0	0	0
ENSCSAG00000005066	MOV10L1	66879	0	0	0	0	0	0	0
ENSCSAG00000004934	MYOD1	1734	0	0	0	0	0	0	0
ENSCSAG00000019164	OR2F1	954	0	0	0	0	0	0	0
ENSCSAG00000018803	OR6B2	939	0	0	0	0	0	0	0
ENSCSAG00000019454	OXER1	1272	0	0	0	0	0	0	0
ENSCSAG00000013308	PDC	5734	0	0	0	0	0	0	0
ENSCSAG00000008406	PFN4	8824	0	0	0	0	0	0	0
ENSCSAG00000002030	RFLNA	20398	0	0	0	0	0	0	0
ENSCSAG00000017383	RIPPLY2	3991	0	0	0	0	0	0	0
ENSCSAG00000001356	SGIP1	116044	0	0	0	0	0	0	0
ENSCSAG00000001564	SLC16A4	25589	0	0	0	0	0	0	0
ENSCSAG00000006828	SLC16A8	4808	0	0	0	0	0	0	0
ENSCSAG00000005071	TDRD1	43375	0	0	0	0	0	0	0
ENSCSAG00000006397	TRAT1	32966	0	0	0	0	0	0	0
ENSCSAG00000003692	TRPC3	72992	0	0	0	0	0	0	0
ENSCSAG00000017047	TXLNB	52389	0	0	0	0	0	0	0
ENSCSAG00000011161	UNC5CL	6691	0	0	0	0	0	0	0
ENSCSAG00000006681	ZNF20	12195	0	0	0	0	0	0	0
ENSCSAG00000001623	ZSCAN4	3079	0	0	0	0	0	0	0
ENSCSAG00000000489	PCDHB4	2388	0	0	1	0	0	0.063999367	0.021333122
ENSCSAG00000008529	TMEM252	6211	1	0	2	0.027844958	0	0.049212845	0.025685934
ENSCSAG00000007669	NATD1	10495	2	1	3	0.032957605	0.015936467	0.043686657	0.030860243
ENSCSAG00000009372	MAP1LC3C	3035	2	0	0	0.113967073	0	0	0.037989024
ENSCSAG00000012267	PRKN	716436	2	0	3	0.000482793	0	0.000639962	0.000374251
ENSCSAG00000003006	NPAS1	24932	1	1	3	0.006936669	0.006708376	0.018389679	0.010678241
ENSCSAG00000008907	MLANA	18026	1	2	3	0.009594199	0.018556887	0.025435009	0.017862032
ENSCSAG00000010464	ARHGEF15	13258	0	0	1	0	0	0.011527417	0.003842472
ENSCSAG00000002915	COLCA2	9008	0	0	1	0	0	0.016966085	0.005655362
ENSCSAG00000001551	GNAT2	8754	0	1	1	0	0.01910592	0.017458361	0.012188094
ENSCSAG00000007283	C12orf40	74310	0	1	0	0	0.00225075	0	0.00075025
ENSCSAG00000018428	C10orf105	402	1	0	0	0.430211524	0	0	0.143403841
ENSCSAG00000008874	CATIP	12342	1	0	0	0.014012723	0	0	0.004670908
ENSCSAG00000004157	ZNF571	20230	1	0	0	0.008548939	0	0	0.002849646
ENSCSAG00000016904	C7	82076	2	0	3	0.004214266	0	0.005586182	0.003266816
ENSCSAG00000001647	OLFML3	2993	2	2	1	0.115566343	0.111762929	0.051062643	0.092797305
ENSCSAG00000010942	TFEC	26249	1	0	0	0.006588633	0	0	0.002196211
ENSCSAG00000000718	MMEL1	41820	2	0	1	0.008270925	0	0.003654483	0.003975136
ENSCSAG00000002682	CFAP126	2911	0	0	1	0	0	0.052501027	0.017500342
ENSCSAG00000008108	GDF7	4167	1	1	0	0.041503488	0.040137563	0	0.027213683
ENSCSAG00000003913	PTPRQ	210824	0	2	4	0	0.001586662	0.002899679	0.001495447
ENSCSAG00000005793	CYP4F11	54932	1	0	3	0.003148348	0	0.008346528	0.003831625
ENSCSAG00000004923	PLLP	27769	0	0	2	0	0	0.011007274	0.003669091
ENSCSAG00000016395	PTK6	8600	0	1	2	0	0.019448049	0.035541974	0.018330008
ENSCSAG00000018648	B3GALT1	978	1	0	2	0.176835412	0	0.312536788	0.163124067
ENSCSAG00000005828	PPM1E	26585	1	2	1	0.006505361	0.012582526	0.005748749	0.008278879
ENSCSAG00000016181	PRSS45P	4809	3	1	2	0.107888355	0.034779211	0.063560195	0.068742587
ENSCSAG00000012530	PCDHB7	10443	1	0	1	0.016560857	0	0.01463473	0.010398529
ENSCSAG00000015872	MSANTD1	10644	1	0	1	0.016248124	0	0.01435837	0.010202165
ENSCSAG00000016327	REEP1	120409	0	1	1	0	0.001389043	0.001269261	0.000886101
ENSCSAG00000011727	FGF11	3514	0	1	5	0	0.04759625	0.217459433	0.088351894
ENSCSAG00000004687	CDH8	388430	2	0	1	0.000890482	0	0.000393457	0.00042798
ENSCSAG00000006069	MYLPF	2370	2	0	1	0.145945175	0	0.064485439	0.070143538
ENSCSAG00000002461	CPT1C	18265	2	1	0	0.018937315	0.009157034	0	0.009364783
ENSCSAG00000015329	DOK5	167664	1	0	3	0.001031498	0	0.002734585	0.001255361
ENSCSAG00000007976	PRAM1	12848	2	0	0	0.026921705	0	0	0.008973902
ENSCSAG00000005194	SLC39A5	7148	1	3	1	0.024194884	0.070195813	0.021380874	0.038590524
ENSCSAG00000003361	AOC3	5190	1	2	0	0.033322742	0.064452109	0	0.032591617
ENSCSAG00000009557	CAND2	37107	1	2	2	0.004660712	0.009014645	0.008237286	0.007304214
ENSCSAG00000010661	RGS5	54470	2	1	2	0.006350102	0.003070557	0.005611547	0.005010735
